NO_INPUT,307.69999999999993,16,507,332
NO_INPUT,323.69999999999993,19,507,324
NO_INPUT,342.69999999999993,22,507,316
NO_INPUT,364.69999999999993,25,507,308
NO_INPUT,389.69999999999993,28,507,300
NO_INPUT,417.69999999999993,31,507,292
NO_INPUT,448.69999999999993,34,507,284
NO_INPUT,482.69999999999993,37,507,276
NO_INPUT,519.6999999999999,40,507,268
SPACE,559.6999999999999,-20,507,260
NO_INPUT,539.6999999999999,-17,507,252
NO_INPUT,522.6999999999999,-14,507,244
NO_INPUT,508.69999999999993,-11,507,236
NO_INPUT,497.69999999999993,-8,507,228
NO_INPUT,489.69999999999993,-5,507,220
NO_INPUT,484.69999999999993,-2,507,212
NO_INPUT,482.69999999999993,1,507,204
NO_INPUT,483.69999999999993,4,507,196
NO_INPUT,487.69999999999993,7,507,188
NO_INPUT,494.69999999999993,10,507,180
NO_INPUT,504.69999999999993,13,507,172
SPACE,517.6999999999999,-20,507,164
NO_INPUT,497.69999999999993,-17,507,156
NO_INPUT,480.69999999999993,-14,507,148
NO_INPUT,466.69999999999993,-11,507,140
NO_INPUT,455.69999999999993,-8,507,132
NO_INPUT,447.69999999999993,-5,322,612
NO_INPUT,442.69999999999993,-2,322,604
NO_INPUT,440.69999999999993,1,322,596
NO_INPUT,441.69999999999993,4,322,588
NO_INPUT,445.69999999999993,7,322,580
NO_INPUT,452.69999999999993,10,322,572
NO_INPUT,462.69999999999993,13,322,564
NO_INPUT,475.69999999999993,16,322,556
NO_INPUT,491.69999999999993,19,322,548
NO_INPUT,510.69999999999993,22,322,540
SPACE,532.6999999999999,-20,322,532
NO_INPUT,512.6999999999999,-17,322,524
NO_INPUT,495.69999999999993,-14,322,516
NO_INPUT,481.69999999999993,-11,322,508
NO_INPUT,470.69999999999993,-8,322,500
NO_INPUT,462.69999999999993,-5,322,492
NO_INPUT,457.69999999999993,-2,322,484
NO_INPUT,455.69999999999993,1,322,476
NO_INPUT,456.69999999999993,4,322,468
NO_INPUT,460.69999999999993,7,322,460
NO_INPUT,467.69999999999993,10,322,452
NO_INPUT,477.69999999999993,13,322,444
SPACE,490.69999999999993,-20,322,436
NO_INPUT,470.69999999999993,-17,322,428
NO_INPUT,453.69999999999993,-14,322,420
NO_INPUT,439.69999999999993,-11,322,412
NO_INPUT,428.69999999999993,-8,322,404
NO_INPUT,420.69999999999993,-5,322,396
NO_INPUT,415.69999999999993,-2,322,388
NO_INPUT,413.69999999999993,1,322,380
NO_INPUT,414.69999999999993,4,322,372
NO_INPUT,418.69999999999993,7,322,364
SPACE,425.69999999999993,-20,322,356
NO_INPUT,405.69999999999993,-17,322,348
NO_INPUT,388.69999999999993,-14,322,340
NO_INPUT,374.69999999999993,-11,322,332
NO_INPUT,363.69999999999993,-8,322,324
NO_INPUT,355.69999999999993,-5,322,316
NO_INPUT,350.69999999999993,-2,322,308
NO_INPUT,348.69999999999993,1,322,300
NO_INPUT,349.69999999999993,4,322,292
NO_INPUT,353.69999999999993,7,322,284
NO_INPUT,360.69999999999993,10,322,276
NO_INPUT,370.69999999999993,13,322,268
NO_INPUT,383.69999999999993,16,322,260
SPACE,399.69999999999993,-20,322,252
NO_INPUT,379.69999999999993,-17,322,244
NO_INPUT,362.69999999999993,-14,322,236
NO_INPUT,348.69999999999993,-11,322,228
NO_INPUT,337.69999999999993,-8,322,220
NO_INPUT,329.69999999999993,-5,322,212
NO_INPUT,324.69999999999993,-2,322,204
NO_INPUT,322.69999999999993,1,322,196
NO_INPUT,323.69999999999993,4,322,188
NO_INPUT,327.69999999999993,7,322,180
SPACE,334.69999999999993,-20,322,172
NO_INPUT,314.69999999999993,-17,322,164
NO_INPUT,297.69999999999993,-14,322,156
NO_INPUT,283.69999999999993,-11,322,148
NO_INPUT,272.69999999999993,-8,322,140
NO_INPUT,264.69999999999993,-5,322,132
NO_INPUT,259.69999999999993,-2,456,612
NO_INPUT,257.69999999999993,1,456,604
NO_INPUT,258.69999999999993,4,456,596
NO_INPUT,262.69999999999993,7,456,588
NO_INPUT,269.69999999999993,10,456,580
NO_INPUT,279.69999999999993,13,456,572
NO_INPUT,292.69999999999993,16,456,564
NO_INPUT,308.69999999999993,19,456,556
SPACE,327.69999999999993,-20,456,548
NO_INPUT,307.69999999999993,-17,456,540
NO_INPUT,290.69999999999993,-14,456,532
NO_INPUT,276.69999999999993,-11,456,524
NO_INPUT,265.69999999999993,-8,456,516
NO_INPUT,257.69999999999993,-5,456,508
NO_INPUT,252.69999999999993,-2,456,500
NO_INPUT,250.69999999999993,1,456,492
NO_INPUT,251.69999999999993,4,456,484
NO_INPUT,255.69999999999993,7,456,476
NO_INPUT,262.69999999999993,10,456,468
NO_INPUT,272.69999999999993,13,456,460
NO_INPUT,285.69999999999993,16,456,452
NO_INPUT,301.69999999999993,19,456,444
SPACE,320.69999999999993,-20,456,436
NO_INPUT,300.69999999999993,-17,456,428
NO_INPUT,283.69999999999993,-14,456,420
NO_INPUT,269.69999999999993,-11,456,412
NO_INPUT,258.69999999999993,-8,456,404
NO_INPUT,250.69999999999993,-5,456,396
NO_INPUT,245.69999999999993,-2,456,388
NO_INPUT,243.69999999999993,1,456,380
NO_INPUT,244.69999999999993,4,456,372
NO_INPUT,248.69999999999993,7,456,364
NO_INPUT,255.69999999999993,10,456,356
NO_INPUT,265.69999999999993,13,456,348
NO_INPUT,278.69999999999993,16,456,340
NO_INPUT,294.69999999999993,19,456,332
NO_INPUT,313.69999999999993,22,456,324
NO_INPUT,335.69999999999993,25,456,316
NO_INPUT,360.69999999999993,28,456,308
NO_INPUT,388.69999999999993,31,456,300
NO_INPUT,419.69999999999993,34,456,292
NO_INPUT,453.69999999999993,37,456,284
NO_INPUT,490.69999999999993,40,456,276
SPACE,530.6999999999999,-20,456,268
NO_INPUT,510.69999999999993,-17,456,260
NO_INPUT,493.69999999999993,-14,456,252
NO_INPUT,479.69999999999993,-11,456,244
NO_INPUT,468.69999999999993,-8,456,236
